screening_id,pmid,title,abstract,year,journal,doi,sources,source_count,decision,exclusion_reason,corneal_layer,priority_level,screening_notes
PUBMED_0577,35947000,Fresh Human Myopic Lenticule Intrastromal Implantation for Keratoconus Using SMILE Surgery in a Long-term Follow-up Study: Ultrastructural Analysis by Transmission Electron Microscopy.,"PURPOSE: To investigate new intrastromal histological structures that develop after myopic human lenticular implantation in keratoconus with femtosecond laser-assisted small incision lenticule extraction (SMILE) surgery using transmission electron microscopy. METHODS: Sixty eyes with advanced keratoconus indicated for corneal transplantation were included in this study. Fresh myopic lenticular implants were placed in all eyes through SMILE surgery. Lenticular implants were extracted from patients with myopic refractive errors of the cornea, untreated keratoconus, and treated keratoconus following 1, 2, and 3 years of surgery. These five lenticular samples were examined under the electron microscope and compared. RESULTS: Disorganized and thinned collagen fibers were observed in the stroma with degenerative stromal cells (telocyte-like cells and keratocytes) in the keratoconic cornea. Apoptotic bodies and cell debris were easily observed near the disorganized fibers. In contrast, the myopic refractive error of the control and treatment groups demonstrated well-organized parallel lamellar structures. Healthy keratocytes and telocyte-like cells were observed in samples obtained 1, 2, and 3 years after lenticular implantation. Thus, telocyte-like cells may be activated by appropriate stimuli, such as stem cells, and be involved in stromal regeneration. CONCLUSIONS: Fresh myopic intrastromal lenticular implantation is a safe, economical, and reliable technique that leads to increased corneal thickness, improved visual acuity, and the regeneration of healthy keratocytes and telocyte-like cells that are involved in stromal regeneration. [J Refract Surg. 2022;38(8):520-528.].",2022,"Journal of refractive surgery (Thorofare, N.J. : 1995)",10.3928/1081597X-20220713-02,B3_stroma,1,,,,,
PUBMED_0578,35953672,Bioengineered corneal tissue for minimally invasive vision restoration in advanced keratoconus in two clinical cohorts.,"Visual impairment from corneal stromal disease affects millions worldwide. We describe a cell-free engineered corneal tissue, bioengineered porcine construct, double crosslinked (BPCDX) and a minimally invasive surgical method for its implantation. In a pilot feasibility study in India and Iran (clinicaltrials.gov no. NCT04653922 ), we implanted BPCDX in 20 advanced keratoconus subjects to reshape the native corneal stroma without removing existing tissue or using sutures. During 24 months of follow-up, no adverse event was observed. We document improvements in corneal thickness (mean increase of 209 ± 18 µm in India, 285 ± 99 µm in Iran), maximum keratometry (mean decrease of 13.9 ± 7.9 D in India and 11.2 ± 8.9 D in Iran) and visual acuity (to a mean contact-lens-corrected acuity of 20/26 in India and spectacle-corrected acuity of 20/58 in Iran). Fourteen of 14 initially blind subjects had a final mean best-corrected vision (spectacle or contact lens) of 20/36 and restored tolerance to contact lens wear. This work demonstrates restoration of vision using an approach that is potentially equally effective, safer, simpler and more broadly available than donor cornea transplantation.",2023,Nature biotechnology,10.1038/s41587-022-01408-w,D3_full_thickness_multilayer,1,,,,,
PUBMED_0579,35986035,Limbal epithelial stem cell sheets from young donors have better regenerative potential.,"To investigate the stemness of limbal epithelial stem cell sheets in relation to the donor's age. Human limbal explants from cadaveric donors were set on human amniotic membrane scaffolds with the xeno-free medium. We evaluated limbal epithelial sheet size, expression of stem/progenitor cell markers, and colony formation efficiency from donors of different age groups (age ≤ 45, age 45-65, and age > 65). Expression of the proliferation marker Ki67, stem/progenitor cell markers p63α and ABCG2, cornea specific marker PANCK, and differentiation marker CK12 were evaluated. To determine the effect of donor age on the storage period of limbal explant sheets, the limbal explant outgrowth sheets were stored in 4 °C for 2 days and analyzed for JC-1, p63α, and PANCK with FACS on each day. From days 6 to 12, the outgrowth area of the limbal epithelial stem cell sheet was significantly larger in the age ≤ 45 groups (296 ± 54.7 mm(2), day 9) compared to the other two age groups [age 45-65 group (278 ± 62.6 mm(2)), age > 65 group (257 ± 44.0 mm(2)), day 9] (p < 0.01). In terms of stemness, outgrowth cells from aged donors (age > 65) showed lower expression of stem/progenitor cell markers p63α and ABCG2 and decreased CFE compared to the other two groups. There were significantly more p63α+ cells in outgrowth cells in the age ≤ 45 group (18.2 ± 3.6%) compared to the age > 65 group (14.1 ± 4.6%; p < 0.01). Limbal explant outgrowth sheet on the age ≤ 45 group (32.7 ± 7.5%) had higher percentages of cells resisting staining by JC-1 compared with sheets under the age > 65 groups (25.7 ± 7.1%, p < 0.01) (JC-1(low)). Cells from the age ≤ 45 group showed a higher clonogenic capacity than those from the other two age groups (45 < Age ≤ 65 CFE ratio = 0.7 ± 0.16, p < 0.01; 65 < Age CFE ratio = 0.3 ± 0.06, p < 0.01, vs. Age ≤ 45). In the age > 65 group, positive cells of p63α on D0, 1, and 2 were significantly lower compared to those in the age ≤ 45 group on the storage period (p < 0.01, respectively). Our results imply that donors younger than 65 years of age are a better source of limbal epithelial stem cell sheet generation with high regeneration potential.",2022,Scientific reports,10.1038/s41598-022-17821-9,A3_epithelium_limbus,1,,,,,
PUBMED_0580,35999622,Ability of routinely collected clinical factors to predict good visual results after primary Descemet membrane endothelial keratoplasty: a cohort study.,"BACKGROUND: A comprehensive analysis of routinely collected pre/perioperative demographic/clinical factors that could predict final visual acuity after primary Descemet membrane endothelial keratoplasty (DMEK) has not been conducted previously. METHODS: A retrospective monocenter cohort study was performed with consecutive patients with Fuchs endothelial corneal dystrophy (FECD) who underwent DMEK or triple-DMEK (DMEK combined with cataract surgery) in 2016-2020 in a French tertiary-care hospital. DMEK-only patients were pseudophakic. Patients were followed for 12 months. Surgery was considered successful when 12-month best-corrected visual acuity (BCVA) was ≤0.1 logMAR (≥0.8). Exploratory multivariate analysis was conducted with the following routinely collected variables to determine their ability to predict 12-month BCVA: patient age and sex; graft donor age; triple DMEK; preoperative values of BCVA, endothelial cell density (ECD), central corneal thickness (CCT), and mean anterior keratometry; and rebubbling. RESULTS: Of 100 eyes (100 patients; mean age, 72 years; 61% female), 81 achieved a 12-month BCVA of ≤0.1 logMAR. Logistic regression analysis showed that older age was a significant prognosticator for 12-month BCVA > 0.1 logMAR (Odds Ratio = 0.914, 95% confidence intervals = 0.846-0.987; p = 0.02). CONCLUSIONS: An older age associated with worse visual acuity outcomes after DMEK. This was confirmed by our analysis of the literature and supports the notion that DMEK should be conducted without delay once symptoms appear. Patient sex, donor age, triple-DMEK, and anterior keratometry also did not predict final BCVA in the literature. Preoperative CCT, ECD, and BCVA, and rebubbling occasionally appear in the literature as BCVA predictors, possibly reflecting an underlying ECD-BCVA axis.",2022,BMC ophthalmology,10.1186/s12886-022-02574-w,C4_endothelium,1,,,,,
PUBMED_0581,36015671,A Three-Dimensional Bioprinted Copolymer Scaffold with Biocompatibility and Structural Integrity for Potential Tissue Regeneration Applications.,"The present study was to investigate the rheological property, printability, and cell viability of alginate−gelatin composed hydrogels as a potential cell-laden bioink for three-dimensional (3D) bioprinting applications. The 2 g of sodium alginate dissolved in 50 mL of phosphate buffered saline solution was mixed with different concentrations (1% (0.5 g), 2% (1 g), 3% (1.5 g), and 4% (2 g)) of gelatin, denoted as GBH-1, GBH-2, GBH-3, and GBH-4, respectively. The properties of the investigated hydrogels were characterized by contact angle goniometer, rheometer, and bioprinter. In addition, the hydrogel with a proper concentration was adopted as a cell-laden bioink to conduct cell viability testing (before and after bioprinting) using Live/Dead assay and immunofluorescence staining with a human corneal fibroblast cell line. The analytical results indicated that the GBH-2 hydrogel exhibited the lowest loss rate of contact angle (28%) and similar rheological performance as compared with other investigated hydrogels and the control group. Printability results also showed that the average wire diameter of the GBH-2 bioink (0.84 ± 0.02 mm (*** p < 0.001)) post-printing was similar to that of the control group (0.79 ± 0.05 mm). Moreover, a cell scaffold could be fabricated from the GBH-2 bioink and retained its shape integrity for 24 h post-printing. For bioprinting evaluation, it demonstrated that the GBH-2 bioink possessed well viability (>70%) of the human corneal fibroblast cell after seven days of printing under an ideal printing parameter combination (0.4 mm of inner diameter needle, 0.8 bar of printing pressure, and 25 °C of printing temperature). Therefore, the present study suggests that the GBH-2 hydrogel could be developed as a potential cell-laden bioink to print a cell scaffold with biocompatibility and structural integrity for soft tissues such as skin, cornea, nerve, and blood vessel regeneration applications.",2022,Polymers,10.3390/polym14163415,D3_full_thickness_multilayer,1,,,,,
PUBMED_0582,36040708,Natural Dual-Crosslinking Bioadhesive Hydrogel for Corneal Regeneration in Large-Size Defects.,"Corneal injectable hydrogels represent a promising alternative to alleviate donor shortage and simplify traditional surgeries. However, most hydrogels focus on repairing focal corneal defects (≤3.5 mm) and leave many clinical requirements unmet. Herein, a novel ion-activated bioadhesive hydrogel (IonBAH) is designed and its long-term performance of repairing large corneal defects (6 mm) is evaluated in rabbits for 6 months. The IonBAH is a dual-network hydrogel composed of natural corneal extracellular matrix and peptide-modified alginate, which enables its desirable transparency and biocompatibility, tunable mechanics, and robust adhesion. Moreover, the IonBAH maintains the secretory phenotype of quiescent keratocytes, while preventing their myofibroblastic differentiation in vitro. Upon application in situ, it rapidly seals the 6 mm corneal defect and forms normal curvature through the coverage of a contact lens impregnated with calcium ions. During the 6 months follow-up, the IonBAH promotes rapid regeneration of corneal epithelium, stroma, and nerves with restored transparency, equivalent to the outcome of donor corneal transplantation. In addition, the suitability of IonBAH as an adhesive and patch for various clinical requirements are also evaluated with a pleasing outcome. Collectively, IonBAH may provide a clinically applicable scaffold for corneal surgeries, especially in large defect repair.",2022,Advanced healthcare materials,10.1002/adhm.202201576,A3_epithelium_limbus;B3_stroma,2,,,,,
PUBMED_0583,36051248,Rescue of the Congenital Hereditary Endothelial Dystrophy Mouse Model by Adeno-Associated Viruse-Mediated Slc4a11 Replacement.,"PURPOSE: Congenital hereditary endothelial dystrophy (CHED) is a rare condition that manifests at an early age showing corneal edema, increased oxidative stress, mitochondrial dysfunction, and eventually apoptosis of the endothelium due to loss of function of the membrane transport protein SLC4A11. This project tested whether replacing Slc4a11 into the Slc4a11 (-/-) CHED mouse model can reverse the disease-associated phenotypes. DESIGN: Experimental study. PARTICIPANTS: Five-week-old or 11-week-old Slc4a11 (-/-) mice. Age- and gender-matched Slc4a11 (+/+) animals were used as controls. A total of 124 animals (62 female, and 62 male) were used in this study. Fifty-three animals of the genotype Slc4a11 (+/+) were used as age- and gender-matched noninjected controls. Seventy-one Slc4a11 (-/-) mice were administered anterior chamber injections of adeno-associated virus (AAV). METHODS: Anterior chambers of young (5 weeks old) or older (11 weeks old) Slc4a11 (-/-) mice were injected once with adeno-associated virus serotype 9 (AAV9) mouse Slc4a11 or AAV9-Null vectors. Corneal thickness was measured using OCT. End point analysis included corneal endothelial cell density, mitochondrial oxidative stress, and corneal lactate concentration. MAIN OUTCOME MEASURES: Corneal thickness, endothelial cell loss, lactate levels, and mitochondrial oxidative stress. RESULTS: In the young animals, AAV9-Slc4a11 reversed corneal edema, endothelial cell loss, mitochondrial oxidative stress, lactate transporter expression, and corneal lactate concentration to the levels observed in wild-type animals. In the older animals, gene replacement did not reverse the phenotype but prevented progression. CONCLUSIONS: Functional rescue of CHED phenotypes in the Slc4a11 (-/-) mouse is possible; however, early intervention is critical.",2022,Ophthalmology science,10.1016/j.xops.2021.100084,C4_endothelium,1,,,,,
PUBMED_0584,36062606,Comparison of safety and efficacy of silicone hydrogel contact Lens-assisted CXL and accelerated CXL in keratoconus patients with thin corneas.,"PURPOSE: To evaluate the efficacy and safety of silicone hydrogel contact lens-assisted corneal cross-linking (CL-CXL) and compare 12-month visual and topographic outcomes with accelerated CXL using hypo-osmolar riboflavin (A-CXL) in keratoconus patients with thin corneas (below 400 μm with epithelium). METHODS: This retrospective study included 27 eyes of 27 keratoconus patients who underwent CL-CXL (n = 14) or A-CXL (n = 13). Uncorrected and corrected distance visual acuity (UDVA and CDVA) and data obtained from corneal topography were analyzed at baseline and again at 6- and 12-month follow-ups. Corneal demarcation line depth (DLD) was measured at one month, and changes in the corneal endothelial cell density (ECD) at 12 months were also assessed. RESULTS: Mean UDVA improved significantly in both groups at 12 months (all p < 0.05). Maximum keratometry (K-max) decreased by 1.04 ± 1.90 D in the CL-CXL group and by 0.87 ± 1.89 D in the A-CXL group at 12 months, which was not statistically significant (all p>0.05). Total corneal higher-order aberrations (HOAs) analysis showed a significant improvement in only the CL-CXL group at 12 months (p = 0.041). Average DLD was 227.18 ± 65.60 μm in the CL-CXL group and 245.30 ± 66.84 μm in the A-CXL group (p = 0.275). No significant change in ECD was found in either group (all p>0.05). Mean changes in UDVA, CDVA, K-max, K-mean, HOAs, and ECD were not statistically significant between the groups (all p>0.05). CONCLUSIONS: Silicone hydrogel CL-assisted CXL seems as effective as A-CXL in halting keratoconus progression in thin corneas with no side effects during the one-year follow-up period.",2023,European journal of ophthalmology,10.1177/11206721221125029,C4_endothelium,1,,,,,
PUBMED_0585,36063670,Reconstructing auto tissue engineering lamellar cornea with aspartic acid modified acellular porcine corneal stroma and preconditioned limbal stem cell for corneal regeneration.,"Tissue engineering cornea has shown great clinical potential for cornea reconstruction, but efficient recovery of natural structure and physiological function remains great challenges. In this study, the acellular porcine corneal stroma (APCS) was prepared by a phospholipase A(2) decellularization method and further crosslinked with aspartic acid (Asp). The modified APCS-Asp scaffold showed significant increase of hydration degree, ultrastructure regularity, corneal viscoelasticity and anti-degradation ability compared to APCS. Autologous rabbit limbal tissue was pre-treated by tumor necrosis factor-alpha (TNF-α) and collagenase IV, and the pretreated primary limbal stem cells (LSCs) were cultured with embryonic stem cells conditioned medium (ESCM), and LSCs showed 3D cell sphere structure and improved stem cell properties compared to the control group. The auto-tissue engineering lamellar cornea (ATELC) was quickly reconstructed by using peptide hydrogel with a dynamic culture system. With intact and functional epithelial cell layer, the reconstructed ATELC quickly recovered natural optical characteristics 1 week post transplantation in the rabbit lamellar keratoplasty model and satisfying neural regrowth as well as favorable stromal repopulation were observed in the transplanted eyes in the 6 months following up post-surgery. In summary, this study provides a comprehensive optimized reconstruction strategy for ATELC, which maybe similar medical application to natural cornea.",2022,Biomaterials,10.1016/j.biomaterials.2022.121745,A3_epithelium_limbus;B3_stroma,2,,,,,
PUBMED_0586,36078126,Influence of the Postmortem/Storage Time of Human Corneas on the Properties of Cultured Limbal Epithelial Cells.,"Besides being a powerful model to study the mechanisms of corneal wound healing, tissue-engineered human corneas (hTECs) are sparking interest as suitable substitutes for grafting purposes. To ensure the histological and physiological integrity of hTECs, the primary cultures generated from human cornea (identified as human limbal epithelial cells (hLECs) that are used to produce them must be of the highest possible quality. The goal of the present study consisted in evaluating the impact of the postmortem/storage time (PM/ST) on their properties in culture. hLECs were isolated from the entire cornea comprising the limbus and central cornea. When grown as monolayers, short PM/ST hLECs displayed increased daily doublings and generated more colonies per seeded cells than long PM/ST hLECs. Moreover, hLECs with a short PM/ST exhibited a markedly faster wound closure kinetic both in scratch wound assays and hTECs. Collectively, these results suggest that short PM/ST hLECs have a greater number of highly proliferative stem cells, exhibit a faster and more efficient wound healing response in vitro, and produce hTECs of a higher quality, making them the best candidates to produce biomaterial substitutes for clinical studies.",2022,Cells,10.3390/cells11172716,A3_epithelium_limbus,1,,,,,
PUBMED_0587,36079096,Snail Track Lesion with Flat Keratometry in Anterior Segment Dysgenesis Caused by a Novel FOXC1 Variant.,"We report the phenotype of a 15-year-old female patient with anterior segment dysgenesis (ASD) caused by a novel heterozygous loss-of-function FOXC1 variant. The proband underwent an ophthalmic examination as well as a molecular genetic investigation comprising exome sequencing, a single nucleotide polymorphism array to access copy number and Sanger sequencing to exclude non-coding causal variants. There was bilateral mild iris hypoplasia with pupil deformation and iridocorneal adhesions. In addition to these features of ASD, the corneas were flat, with mean keratometry readings of 38.8 diopters in the right eye and 39.5 diopters in the left eye. There was a snail track lesion of the left cornea at the level of the Descemet membrane. The central corneal endothelial cell density was reduced bilaterally at 1964 and 1373 cells/mm(2) in the right and left eyes, respectively. Molecular genetic analysis revealed that the proband was a carrier of a novel heterozygous frameshifting variant in FOXC1, c.605del p.(Pro202Argfs*113). Neither parent had this change, suggesting a de novo origin which was supported by paternity testing. We found no possibly pathogenic variants in the other genes associated with posterior corneal dystrophies or ASD. Further studies are warranted to verify whether there is a true association between snail track lesions, corneal flattening, and pathogenic variants in FOXC1.",2022,Journal of clinical medicine,10.3390/jcm11175166,C4_endothelium,1,,,,,
PUBMED_0588,36080636,Customizable Collagen Vitrigel Membranes and Preliminary Results in Corneal Engineering.,"Corneal opacities are a leading cause of visual impairment that affect 4.2 million people annually. The current treatment is corneal transplantation, which is limited by tissue donor shortages. Corneal engineering aims to develop membranes that function as scaffolds in corneal cell transplantation. Here, we describe a method for producing transplantable corneal constructs based on a collagen vitrigel (CVM) membrane and corneal endothelial cells (CECs). The CVMs were produced using increasing volumes of collagen type I: 1X (2.8 μL/mm(2)), 2X, and 3X. The vitrification process was performed at 40% relative humidity (RH) and 40 °C using a matryoshka-like system consisting of a shaking-oven harboring a desiccator with a saturated K(2)CO(3) solution. The CVMs were characterized via SEM microscopy, cell adherence, FTIR, and manipulation in an ex vivo model. A pilot transplantation of the CECs/CVM construct in rabbits was also carried out. The thickness of the CVMs was 3.65-7.2 µm. The transparency was superior to a human cornea (92.6% = 1X; 94% = 2X; 89.21% = 3X). SEM microscopy showed a homogenous surface and laminar organization. The cell concentration seeded over the CVM increased threefold with no significant difference between 1X, 2X, and 3X (p = 0.323). The 2X-CVM was suitable for surgical manipulation in the ex vivo model. Constructs using the CECs/2X-CVM promoted corneal transparency restoration.",2022,Polymers,10.3390/polym14173556,D3_full_thickness_multilayer,1,,,,,
PUBMED_0589,36142906,"The Descemet Membrane Endothelial Keratoplasty (DMEK) ""Wave Maneuver"".","A novel technique for Descemet membrane endothelial keratoplasty (DMEK) graft handling and centration without the endothelium touching the posterior part of the anterior chamber (AC), is presented here. It is particularly suitable for vitrectomized eyes, deep AC, and AC intraocular lenses (ACIOLs), potentially reducing surgery time and endothelial cell loss during surgery. This retrospective interventional case series includes 27 eyes with complex ocular pathology. All utilized a “Wave maneuver” to center an early elevated graft without completing graft centration on the bottom of the AC. Successful graft attachment and centration were evaluated intra and post-operatively. Best-corrected visual acuity (BCVA), central corneal thickness (CCT), and donor endothelial cell density (ECD) were measured pre-operatively, and three and six months post-operatively. DMEK grafts were successfully attached and centered in all cases. No maneuver-related complications were observed intraoperatively. BCVA improved from a pre-operative 0.2 ± 0.63, to 0.43 ± 0.49 and 0.76 ± 0.51 at the three- and six-month follow-ups, respectively (p < 0.01). CCT decreased from a pre-operative 742 ± 118, to 546 ± 87 and 512 ± 67 at three and six months, respectively (p < 0.01). ECD decreased from 2878 ± 419 cells/mm2 to 1153 ± 466 cells/mm2 at three and six months, respectively (p < 0.01). The “Wave maneuver” may be very beneficial in DMEK cases where the AC is either very deep or the bottom of the AC is compromised. The “Wave maneuver” learning curve was brief.",2022,Journal of clinical medicine,10.3390/jcm11185260,C4_endothelium,1,,,,,
PUBMED_0590,36153307,Two-photon collagen crosslinking in ex vivo human corneal lenticules induced by near-infrared femtosecond laser.,"Myopia and keratoconus have become common corneal diseases that threaten the quality of human vision, and keratoconus is one of the most common indications for corneal transplantation worldwide. Collagen crosslinking (CXL) using riboflavin and ultraviolet A (UVA) light is an effective approach for treating ophthalmic disorders and has been shown clinically not only to arrest further progression of keratoconus but also to improve refractive power for cornea. However, CXL surgery irradiated by UVA has various potential risks such as surface damage and endothelial cell damage. Here, near-infrared femtosecond laser-based two-photon CXL was first applied to ex vivo human corneal stroma, operating at low photon energy with high precision and stability. After two-photon CXL, the corneal stiffness can be enhanced by 300% without significantly reducing corneal transparency. These findings illustrate the optimized direction that depositing high pulses energy in corneal focal volume (not exceeding damage threshold), and pave the way to 3D CXL of in vivo human cornea with higher safety, precision, and efficacy.",2023,Journal of biophotonics,10.1002/jbio.202200160,B3_stroma,1,,,,,
PUBMED_0591,36178238,DMEK outcome after one year - Results from a large multicenter study in Germany.,"PURPOSE: Descemet membrane endothelial keratoplasty (DMEK) accounts for >50% of all corneal transplants in Germany. So far, no data from such a large multicenter study have been published. METHODS: This retrospective study included 3200 DMEKs at seven departments performed for Fuchs endothelial corneal dystrophy (FECD) or bullous keratopathy (BK). We evaluated best corrected visual acuity (BCVA, logMAR), endothelial cell density (ECD, cells/mm(2) ), minimal corneal thickness (CT, μm), rebubbling-, primary transplant failure- and immune reaction-rate. Changes over time were evaluated by linear mixed models for repeated measures and correlation with case number by center by weighted linear regression. RESULTS: For patients without vision-limiting comorbidities (74% of all analysed eyes, n = 2270), mean BCVA improved from 0.6 ± 0.4 logMAR to 0.2 ± 0.2 logMAR 6 months (p < 0.001, n = 1441) and 0.1 ± 0.2 logMAR 12 months (p = 0.001, n = 1402) postoperatively. BK- had a worse BCVA compared to FECD-patients (0.3 ± 0.5 vs. 0.1 ± 0.2 logMAR [p < 0.001] at 1 year). ECD declined from 2465 ± 259 cells/mm(2) (n = 2876 preoperatively) to 1587 ± 433 cells/mm(2) after 12 months (p < 0.001, n = 1237). Mean rebubbling rate was 0.4 ± 0.7/eye. 784 eyes (25%) received at least one rebubbling. More rebubblings correlated with a lower ECD, a worse BCVA, a higher CT, and higher transplant failure and rejection rates (p < 0.001, p = 0.013 for BCVA at 12 months). A single rebubbling did not influence the BCVA (p = 0.785). Graft failure rate was 3% (n = 67), rejection rate 1.5% (n = 48). CONCLUSION: Descemet membrane endothelial keratoplasty increases visual acuity with low transplant failure- and rejection-rates. FECD has a better outcome than BK. Since a quarter of all patients need a rebubbling, this should be included in the informed consent. Remarkably, one rebubbling has no influence on the outcome.",2023,Acta ophthalmologica,10.1111/aos.15257,C4_endothelium,1,,,,,
PUBMED_0592,36187442,Acute corneal melt and perforation - A possible complication after riboflavin/UV-A crosslinking (CXL) in keratoconus.,"PURPOSE: To report two cases of acute corneal melting and perforation requiring emergency penetrating keratoplasty after corneal crosslinking (CXL) in advanced keratoconus. OBSERVATIONS: Case 1 was a 34 and case 2 was a 16-year old male, both with progressive keratoconus, who underwent CXL (Dresden protocol). After riboflavin imbibition, patients had a minimal pachymetry of 337 μm and 347 μm, and therefore required stromal swelling by hypoosmolar riboflavin resulting in pachymetries of 470 μm and 422 μm, prior to the 30 minute UV-irradiation with 3mW/cm(2). In case 1, on the 7th postoperative day a 4mm linear perforation occurred. Extensive post-hoc examinations revealed no infectious cause. In case 2, a corneal melting developed within 24 hours, from which Staphylococcus aureus was cultured. CONCLUSIONS AND IMPORTANCE: Acute corneal melting and perforation may occur after CXL. Dysfunctional collagen metabolism, atopia, thin preoperative pachymetry and the use of hypoosmolar substances may have initiated this complication in our cases.",2022,American journal of ophthalmology case reports,10.1016/j.ajoc.2022.101705,B3_stroma,1,,,,,
PUBMED_0593,36190075,A novel biodegradable polymer scaffold for in vitro growth of corneal epithelial cells.,"The shortage of donor corneal tissue worldwide has led to extensive research for alternate corneal equivalents utilizing tissue engineering methods. We conducted experiments using Poly D, L lactic acid polymer along with a copolymer (Eudragit) in varying concentrations to create a biodegradable scaffold suitable for in vitro growth of corneal epithelial stem cells. It was found that stable, spherical, and porous microparticles can be prepared by combining PDLLA and Eudragit RL100 polymers in the ratio of 90:10 and 70:30. The microparticles can then be fused to form scaffold membranes with porous architecture and good water retention capacity at room temperature using methanol, which can withstand handling during transplantation procedures. The scaffolds made using a 70:30 ratio were found to be suitable for the promotion of growth of laboratory corneal epithelial stem cell lines (SIRC cell lines). This innovation can pave way for further developments in corneal stem cell research and growth, thus providing for viable laboratory-derived corneal substitutes.",2022,Indian journal of ophthalmology,10.4103/ijo.IJO_210_22,A3_epithelium_limbus,1,,,,,
PUBMED_0594,36194422,TGF-β-Mediated Modulation of Cell-Cell Interactions in Postconfluent Maturing Corneal Endothelial Cells.,"PURPOSE: Transforming growth factor-beta (TGF-β) is known to influence many cell functions. In the corneal endothelium, TGF-β1 exerts contextual effects, promoting endothelial-mesenchymal transition in proliferating cells and enhancing barrier integrity in early confluent maturing cells. Herein, we studied how TGF-β isoforms participate in the formation of corneal endothelial intercellular junctions. METHODS: Corneal endothelial cells (CECs) were cultured using a two-phase media approach. When CECs reached confluence, the proliferation medium was replaced with maturation medium, which was supplemented or not with TGF-β isoforms. The cell morphology (circularity index), intercellular junction protein expression, trans-endothelial electrical resistance (TEER), and permeability of 7-day postconfluent CECs were assessed. Gene transcription and signaling pathways that were activated following maturation in the presence of TGF-β2 were also studied. The beneficial effect of TGF-β2 on CEC maturation was evaluated using ex vivo corneas mounted on a corneal bioreactor. RESULTS: The results showed increases in circularity index, membrane localization of junction-related proteins, and TEER when TGF-β isoforms were individually added during the maturation phase, and TGF-β2 was the most effective isoform. Gene profiling revealed an increase in extracellular matrix-related gene expression. In ex vivo cell adhesion experiments, CECs that were matured in the presence of TGF-β2 had a higher circularity index and cell density and exhibited cell membrane-localized junction-related protein expression at earlier time points. CONCLUSIONS: These results suggest that TGF-β2 can strengthen cell-cell and cell-substrate adhesion, which accelerates barrier integrity establishment and thus enhances CEC functionality.",2022,Investigative ophthalmology & visual science,10.1167/iovs.63.11.3,C4_endothelium,1,,,,,
PUBMED_0595,36235965,Corneal Stroma Regeneration with Collagen-Based Hydrogel as an Artificial Stroma Equivalent: A Comprehensive In Vivo Study.,"Restoring the anatomical and functional characteristics of the cornea using various biomaterials is especially relevant in the context of a global shortage of donor tissue. Such biomaterials must be biocompatible, strong, and transparent. Here, we report a Viscoll collagen membrane with mechanical and optical properties suitable for replacing damaged stromal tissue. After removing a portion of the stroma, a Viscoll collagen membrane was implanted into the corneas of rabbits. After 6 months, the active migration of host cells into Viscoll collagen membranes was noted, with the preservation of corneal transparency in all experimental animals. Effective integration of the Viscoll collagen membrane with corneal tissue promoted nerve regeneration in vivo, as confirmed by in vivo confocal microscopy. We also demonstrated the safety and efficacy of the Viscoll collagen membrane for corneal stroma regeneration. Thus, in combination with the proposed packaging format that provides long-term storage of up to 10 months, this material has great potential for replacing and regenerating damaged stromal tissues.",2022,Polymers,10.3390/polym14194017,B3_stroma,1,,,,,
PUBMED_0596,36239965,In Situ-Forming Collagen-Hyaluronate Semi-Interpenetrating Network Hydrogel Enhances Corneal Defect Repair.,"PURPOSE: Millions worldwide suffer vision impairment or blindness from corneal injury, and there remains an urgent need for a more effective and accessible way to treat corneal defects. We have designed and characterized an in situ-forming semi-interpenetrating polymer network (SIPN) hydrogel using biomaterials widely used in ophthalmology and medicine. METHODS: The SIPN was formed by cross-linking collagen type I with bifunctional polyethylene glycol using N-hydroxysuccinimide ester chemistry in the presence of linear hyaluronic acid (HA). Gelation time and the mechanical, optical, swelling, and degradation properties of the SIPN were assessed. Cytocompatibility with human corneal epithelial cells and corneal stromal stem cells (CSSCs) was determined in vitro, as was the spatial distribution of encapsulated CSSCs within the SIPN. In vivo wound healing was evaluated by multimodal imaging in an anterior lamellar keratectomy injury model in rabbits, followed by immunohistochemical analysis of treated and untreated tissues. RESULTS: The collagen-hyaluronate SIPN formed in situ without an external energy source and demonstrated mechanical and optical properties similar to the cornea. It was biocompatible with human corneal cells, enhancing CSSC viability when compared with collagen gel controls and preventing encapsulated CSSC sedimentation. In vivo application of the SIPN significantly reduced stromal defect size compared with controls after 7 days and promoted multilayered epithelial regeneration. CONCLUSIONS: This in situ-forming SIPN hydrogel may be a promising alternative to keratoplasty and represents a step toward expanding treatment options for patients suffering from corneal injury. TRANSLATIONAL RELEVANCE: We detail the synthesis and initial characterization of an SIPN hydrogel as a potential alternative to lamellar keratoplasty and a tunable platform for further development in corneal tissue engineering and therapeutic cell delivery.",2022,Translational vision science & technology,10.1167/tvst.11.10.22,A3_epithelium_limbus;B3_stroma,2,,,,,
