screening_id,pmid,title,abstract,year,journal,doi,sources,source_count,decision,exclusion_reason,corneal_layer,priority_level,screening_notes
PUBMED_0778,38800368,Changes in the Biomechanical Properties of Corneal Stromal Lens after Collagen Crosslinking Induced by EDC-NHS.,"INTRODUCTION: To evaluate the changes of lens antidilatation, antiedema, and antienzymolysis ability after different concentrations of 1-ethyl-3-(3-dimethylaminopropyl) carbodiimide and N-hydroxysuccinimide (EDC-NHS)-induced collagen cross-linking. METHODS: Corneal stromal lenticules (n = 100) obtained from small incision lenticule extraction (SMILE) procedures were divided into 5 groups: no treatment (control); EDC/NHS (5%/2.5%); EDC/NHS(5%/5%); EDC/NHS (10%/5%); riboflavin and ultraviolet-A light (UVA). Collagen crosslinking was induced using EDC-NHS and UVA. Biomechanical assessments including inflation test, enzymatic degradation resistance, and light transmittance were evaluated posttreatment. RESULTS: (1) Lenticule apex displacement ranked: control Group > UVA Group > Group (5%/5%) > Group (5%/2.5%) > Group (10%/5%) (Friedman test, p < 0.0001). (2) Light transmittance was significantly higher in the crosslinked groups versus control, with EDC/NHS superior to UVA riboflavin. After 15 minutes in PBS, light transmittance decreased due to swelling; however, crosslinked groups maintained significantly higher transmittance versus control. (3) Following crosslinking, enzymatic resistance improved significantly, with the EDC-NHS crosslinking group was significantly better than the UVA cross-linking group. CONCLUSIONS: EDC/NHS crosslinking enhanced lenticule stiffness, antiedema, and enzymatic resistance and without compromising the transparency of the lens. Moreover, EDC/NHS crosslinking efficacy exceeded UVA riboflavin crosslinking in improving lenticule biomechanical properties.",2024,Journal of ophthalmology,10.1155/2024/9943458,B3_stroma,1,Uncertain,,stroma,Low,"Corrected uncertain: may support biological, optical, animal-model, or mechanical benchmarking background, but not clearly a tissue-engineered material or construct."
PUBMED_0783,38901724,Laboratory exploration of the use of ripasudil in descemetorhexis with a human ex vivo model.,"The aim of the study was to investigate the effect of ripasudil on corneal endothelial cell survival and migration after two types of descemetorhexis on a human ex vivo model. Eleven human corneoscleral buttons were incubated in either 50 ml organ culture medium containing 10 μM ripasudil or 50 μl dimethyl sulfoxide (DMSO), the vehicle in ripasudil for 2 days prior to wound creation then for 14 days after. The wound was created with either full trephination scoring or by shallow trephination plus manual peeling. At day 14, immunohistochemistry with vimentin and Na+/K+/ATPase markers was conducted. Tissues were assessed at day 3, 7 and 14 for morphology, cell migration, cell viability and cell density. Full trephination scoring created more damage on tissues compared to shallow trephination with full Descemet membrane peeling. In the full trephination scoring group, no differences in cell viability were noted when ripasudil and DMSO were compared. With the peeling method, Ripasudil could protect the endothelial cell death and maintain the morphology compared to the control. At day 14, no differences in the peripheral cell viability and density were found between ripasudil and DMSO, although the ripasudil group presented significantly increased central cell count and cell viability. Increased cell migration was noted with ripasudil and the initial cell morphology of those migrated cells was similar to that of fibroblasts. In conclusion, ex vivo modelling suggested that peeling resulted in less cell damage than scoring and ripasudil maintained better morphology and promoted migration. These effects might be via transformation of endothelial cells into a more motile spindle-like phenotype.",2024,Experimental eye research,10.1016/j.exer.2024.109977,C4_endothelium,1,Uncertain,,endothelium,Low,Corrected uncertain: insufficient title/abstract evidence for confident inclusion or exclusion.
PUBMED_0788,38956931,Hyperbaric Oxygenation Maintains Elevated Stromal Oxygen Availability During Corneal Collagen Crosslinking with and Without Epithelial Removal.,"PURPOSE: Corneal collagen cross-linking (CXL) can halt corneal ectasia. Leaving corneal epithelium intact during treatment may reduce the incidence of complications. However, it is under debate whether this reduces efficacy and if oxygen supplementation may be necessary to optimize the cross-linking effect. This study aimed to investigate the impact of hyperbaric oxygenation (HBO) on intracorneal oxygen concentrations during epi-off and epi-on CXL. METHODS: CXL was performed using riboflavin and ultraviolet-A (UV-A) irradiance (3 mW/cm(2) for 30 min) on porcine corneas under normobaric and hyperbaric conditions, with and without supplemented oxygen, with and without epithelium. Intracorneal oxygen concentrations were continuously monitored before and during irradiation. Biomechanical properties were assessed through tensile strength testing. RESULTS: HBO alone did not cause perceivable changes in stromal oxygen concentrations. Oxygen supplementation resulted in higher oxygen concentration in corneal stroma during CXL. HBO may cause a further increase in oxygen levels, although this was not statistically significant in this study. Notably, a tendency of oxygen levels to rise continuously during UV-irradiation was observed using HBO. Biomechanical properties showend no statistically significant differences between any groups. CONCLUSIONS: In this ex-vivo model, HBO increased stromal oxygen levels during CXL, regardless of the presence of corneal epithelium. The dynamics in oxygen concentrations in corneal stromal tissue during CXL suggest that time is an important factor to consider in modifications of established protocols. Also, we hypothesize that stromal levels of riboflavin and UV-A irradiance may be more critical to the CXL effect when oxygen is supplemented and epithelium is not removed.",2024,Current eye research,10.1080/02713683.2024.2372787,B3_stroma,1,Uncertain,,multiple_layers,Low,"Corrected uncertain: may support biological, optical, animal-model, or mechanical benchmarking background, but not clearly a tissue-engineered material or construct."
PUBMED_0793,38999352,Expression of Hormones' Receptors in Human Corneal Endothelium from Fuchs' Dystrophy: A Possible Gender' Association.,"Background: Age and sex are the most significant risk of factors for advanced Fuchs dystrophy. Nevertheless, few data are available on the hormone's receptor pattern expressed in adult and advanced fuchs endothelial corneal dystrophy (FECD). We investigated the impact of gender, growth factors and extracellular matrix (ECM) regulatory proteins expressed by the dystrophic endothelia. Methods: Ten dystrophic endothelial tissues and 10 normal endothelial sheets (corneoscleral specimens; Eye Bank) were used for this characterization study. Hormones' receptors (ERα, AR, PR, SHBG), few growth factors (VEGFA, βNGF, TGFβ1), some ECM regulators (MMP1, MMP7) and few inflammatory cytokines (IFNγ, IL10) were analyzed by real-time RT-PCR. Results: ERα transcripts were significantly increased, AR and SHBG transcripts were decreased in Fuchs endothelia from female patients, and no changes were detected for PR transcripts. VEGFA, βNGF and TGFβ1 transcripts were upregulated in Fuchs' endothelia, but not significantly linked to gender. High MMP1 and low MMP7 transcripts' expression were detected in Fuchs' specimens, mainly in males than females. An increased IFNγ (Th1) transcript expression was observed in females than males, and a trend to increase for IL10 (Th2) transcripts was detected in males than females. Conclusions: Our findings clearly indicate that hormone receptors, growth factors and matrix mediators as well as a Th1 pathway are predominant in Fuchs' dystrophy, displaying a pattern of expression specific for the female phenotype. The differential expression of hormones' receptors and the Th1/Th2 ratio might prompt to new theories to be tested in vitro and in vivo models, such as the use of hormonal substitute for counteracting this endothelial cell lost.",2024,Journal of clinical medicine,10.3390/jcm13133787,C4_endothelium,1,Uncertain,,endothelium,Low,"Corrected uncertain: may support biological, optical, animal-model, or mechanical benchmarking background, but not clearly a tissue-engineered material or construct."
PUBMED_0795,39004731,Insights into atypical segmental layer thicknesses and phase retardation in thick corneas using ultrahigh-resolution polarization-sensitive optical coherence tomography.,"BACKGROUND: Accurately assessing corneal structural status is challenging when thickness deviates from the average. Polarization-sensitive optical coherence tomography (PS-OCT) measures tissue-specific polarization changes, providing additional contrast for accurate segmentations and aids in phase retardation (PR) measurements. Previous studies have shown PR's effectiveness in identifying sub-clinical keratoconus (KC) in asymmetric cases. Thus, this study aims to assess PR distribution in thick corneas with and without KC. METHODS: In this retrospective and cross-sectional study, 45 thick corneas from 30 Asian-Indian subjects, categorized into healthy (n = 26) and KC (n = 19) groups were analyzed. All eyes underwent standard clinical evaluations, tomographic assessments, and corneal biomechanics measurements. PR and individual layer thicknesses were measured using custom-designed ultrahigh-resolution PS-OCT. PR en-face maps were generated. Individual layer thicknesses and PR analysis was conducted across multiple zones, extending up to 8-10 mm in diameter. All eyes in the study had not undergone interventions, received topical medications, or had previous corneal disease history. RESULTS: Significant differences were found in spherical and cylindrical powers, keratometry, pachymetry, and biomechanical indices (all P < 0.01). Thickness profiles from PS-OCT showed significant differences in the 4-8 mm zones only. Bowman's layer thickness significantly differed only in the central 2 mm zone (P = 0.02). The median PR values showed marginal differences in the central 2 mm zone (P = 0.0565). Additionally, there were significant differences observed in the 2-4 mm and 4-6 mm zones (P = 0.0274 and P = 0.0456, respectively). KC eyes exhibited an atypical PR distribution and corneal thinning, while normal eyes maintained a uniform Bowman's layer thickness and PR maps with larger areas of higher PR. CONCLUSION: The study revealed distinctive PR distribution in thick corneas among healthy and KC groups. Using an ultrahigh-resolution PS-OCT the significance of Bowman's layer thickness in these groups was also emphasized. The study offered potential improvements in clinical diagnostics by enhancing our understanding of corneal structure and its altered function.",2024,"Eye and vision (London, England)",10.1186/s40662-024-00391-4,B3_stroma,1,Uncertain,,stroma,Low,"Corrected uncertain: may support biological, optical, animal-model, or mechanical benchmarking background, but not clearly a tissue-engineered material or construct."
PUBMED_0800,39056800,Enhanced Migration of Fuchs Corneal Endothelial Cells by Rho Kinase Inhibition: A Novel Ex Vivo Descemet's Stripping Only Model.,"Descemet's Stripping Only (DSO) is a surgical technique that utilizes the peripheral corneal endothelial cell (CEnC) migration for wound closure. Ripasudil, a Rho-associated protein kinase (ROCK) inhibitor, has shown potential in DSO treatment; however, its mechanism in promoting CEnC migration remains unclear. We observed that ripasudil-treated immortalized normal and Fuchs endothelial corneal dystrophy (FECD) cells exhibited significantly enhanced migration and wound healing, particularly effective in FECD cells. Ripasudil upregulated mRNA expression of Snail Family Transcriptional Repressor (SNAI1/2) and Vimentin (VIM) while decreasing Cadherin (CDH1), indicating endothelial-to-mesenchymal transition (EMT) activation. Ripasudil activated Rac1, driving the actin-related protein complex (ARPC2) to the leading edge, facilitating enhanced migration. Ex vivo studies on cadaveric and FECD Descemet's membrane (DM) showed increased migration and proliferation of CEnCs after ripasudil treatment. An ex vivo DSO model demonstrated enhanced migration from the DM to the stroma with ripasudil. Coating small incision lenticule extraction (SMILE) tissues with an FNC coating mix and treating the cells in conjunction with ripasudil further improved migration and resulted in a monolayer formation, as detected by the ZO-1 junctional marker, thereby leading to the reduction in EMT. In conclusion, ripasudil effectively enhanced cellular migration, particularly in a novel ex vivo DSO model, when the stromal microenvironment was modulated. This suggests ripasudil as a promising adjuvant for DSO treatment, highlighting its potential clinical significance.",2024,Cells,10.3390/cells13141218,C4_endothelium,1,Uncertain,,stroma,Low,"Corrected uncertain: may support biological, optical, animal-model, or mechanical benchmarking background, but not clearly a tissue-engineered material or construct."
PUBMED_0807,39113726,Comparative study on corneal epithelium healing: effects of crosslinked hyaluronic acid and amniotic membrane extract eye drops in rats.,"INTRODUCTION: Corneal ulcers are common lesions in both human and veterinary medicine. However, only a few studies have evaluated the efficacy of cross-linked hyaluronic acid (X-HA) eye drops on corneal wound healing. To our knowledge, this is the first study to demonstrate and compare the efficacy of amniotic membrane extract eye drops (AMEED) and X-HA for corneal wound healing in rats. MATERIAL AND METHODS: A total of 15 male Wistar rats (30 eyes) were used in this study. Then, 10 eyes were treated with X-HA, AMEED, or 0.9% saline. After general and topical anesthesia, a superficial corneal ulcer was created using a corneal trephine. The defect was further polished with a diamond burr. Three groups of 10 eyes each were treated with either one drop of 0.75% X-HA or AMEED or 0.9% saline (control), administered every 12 h for a duration of 72 h. The median epithelial defect area (MEDA), expressed as a percentage of the total corneal surface, was measured at 0, 12, 24, 36, 48, and 72 h. Re-epithelization time scores were also evaluated. The Kruskal-Wallis test was used to compare median times for re-epithelization and histopathologic scores between groups, while the Friedman test (for paired data) was employed to compare results from the serial analysis of MEDA and vascularization scores between groups. RESULTS: MEDA was not significantly different between X-HA and AMEED. However, MEDA was significantly smaller in the X-HA group compared to the control group at 36 h (2.73 interquartile range (IQR) 5.52% x 9.95 IQR 9.10%, P=0.024) and 48 h (0.00 IQR 0.26% x 6.30 IQR 8.54%, P=0.030). The overall time for re-epithelization was significantly lower in the X-HA group (3.00 IQR 3.00) compared to the AMEED (6.5 IQR 3.00) and control (7.00 IQR 1.00) groups (P=0.035). Vascularization, hydropic degeneration, and epithelial-stromal separation were significantly less observed in samples in the X-HA-treated compared to samples in the AMEED- and saline-treated groups. Significantly more corneal epithelium cells were labeled for caspase3 in samples from the AMEED- and saline-treated groups compared to those from the X-HA-treated group. DISCUSSION: Topical X-HA has been shown to accelerate corneal epithelial healing. AMEED did not decrease corneal re-epithelialization time. X-HA may also potentially be used as an adjunct therapy for treating corneal ulcers in clinical situations.",2024,Frontiers in veterinary science,10.3389/fvets.2024.1415658,A3_epithelium_limbus,1,Uncertain,,multiple_layers,Low,"Corrected uncertain: may support biological, optical, animal-model, or mechanical benchmarking background, but not clearly a tissue-engineered material or construct."
PUBMED_0808,39139547,An in vitro 3-dimensional Collagen-based Corneal Construct with Innervation Using Human Corneal Cell Lines.,"PURPOSE: To develop a 3-dimensional corneal construct suitable for in vitro studies of disease conditions and therapies. DESIGN: In vitro human corneal constructs were created using chemically crosslinked collagen and chondroitin sulfate extracellular matrix and seeded with 3 human corneal cell types (epithelial, stromal, and endothelial) together with neural cells. The neural cells were derived from hybrid neuroblastoma cells and the other cells used from immortalized human corneal cell lines. To check the feasibility and characterize the constructs, cytotoxicity, cell proliferation, histology, and protein expression studies were performed. RESULTS: Optimized culture condition permitted synchronized viability across the cell types within the construct. The construct showed a typical appearance for different cellular layers, including healthy appearing, phenotypically differentiated neurons. The expected protein expression profiles for specific cell types within the construct were confirmed with western blotting. CONCLUSIONS: An in vitro corneal construct was successfully developed with maintenance of individual cell phenotypes with anatomically correct cellular loci. The construct may be useful in evaluation of specific corneal disorders and in developing different corneal disease models. Additionally, the construct can be used in evaluating drug targeting and/or penetration to individual corneal layers, testing novel therapeutics for corneal diseases, and potentially reducing the necessity for animals in corneal research at the early stages of investigation. FINANCIAL DISCLOSURES: Proprietary or commercial disclosure may be found in the Footnotes and Disclosures at the end of this article.",2024,Ophthalmology science,10.1016/j.xops.2024.100544,D3_full_thickness_multilayer,1,Uncertain,,multiple_layers,Low,"Corrected uncertain: may support biological, optical, animal-model, or mechanical benchmarking background, but not clearly a tissue-engineered material or construct."
PUBMED_0816,39206384,NH(3)/NH(4) (+) allosterically activates SLC4A11 by causing an acidic shift in the intracellular pK that governs H(+)(OH(-)) conductance.,"SLC4A11 is the most abundant membrane transport protein in corneal endothelial cells. Its functional presence is necessary to support the endothelial fluid pump that draws fluid from the corneal stroma, preventing corneal edema. Several molecular actions have been proposed for SLC4A11 including H(2)O transport and cell adhesion. One of the most reproduced actions that SLC4A11 mediates is a H(+) (or OH(-)) conductance that is enhanced in the presence of NH(4)Cl. The mechanism by which this occurs is controversial with some providing evidence in favor of NH(3)-H(+) cotransport and others providing evidence for uncoupled H(+) transport that is indirectly stimulated by the effects of NH(4)Cl upon intracellular pH and membrane potential. In the present study we provide new evidence and revisit previous studies, to support a model in which NH(4)Cl causes direct allosteric activation of SLC4A11 by means of an acidic shift in the intracellular pK (pK(i)) that governs the relationship between intracellular pH (pH(i)) and SLC4A11 H(+)-conductance. These findings have important implications for the assignment of a physiological role for SLC4A11.",2024,Frontiers in physiology,10.3389/fphys.2024.1440720,C4_endothelium,1,Uncertain,,stroma,Low,Corrected uncertain: insufficient title/abstract evidence for confident inclusion or exclusion.
PUBMED_0829,39395654,COL8A2 activation enhances function of corneal endothelial cells through HIPPO signaling/mitochondria pathway.,"Corneal endothelial cells (CECs) are essential for maintaining corneal transparency and hydration through their barrier and pump functions. The COL8A2 gene encodes a component of the extracellular matrix of the cornea, which is crucial for the normal functioning of these cells. Mutations in COL8A2 are linked to corneal dystrophies, emphasizing the gene's importance in corneal health. The purpose of this research is to explore the effects of COL8A2 activation within CECs, to understand its contribution to cellular behavior and health. COL8A2 CRISPR/dCas9 activation system (aCOL8A2) was used to activate the COL8A2. In rats, wound healing and mitochondrial function were assessed after COL8A2 activation. As a result, aCOL8A2 promoted wound healing of rat corneal endothelium by increasing mitochondrial membrane potential. In cultured human CECs, proteomic analysis was performed to screen and identify the differential protein profiles between control and aCOL8A2 cells. Western blot was used to validate the differential proteins from both cells. Mitochondrial function and intracellular distribution were assessed by measuring ATP production and mitochondrial membrane potential. In cultured human CECs, aCOL8A2 increased COL8A2 and phospho-YAP levels. Transendothelial electrical resistance (TEER) was increased and actin cytoskeleton was attenuated by aCOL8A2. Gene ontology analysis revealed that the proteins were mainly involved in the regulation of folate biosynthesis, ECM-receptor interaction, cell differentiation, NADP activity and cytoskeleton. ATP production was increased, mitochondrial membrane potential was polarized and mitochondrial distribution was widespread in the aCOL8A2 group. In conclusion, aCOL8A2 induces a regulatory cascade affecting mitochondrial positioning and efficiency, mediated by alterations in the cytoskeletal architecture and the YAP signaling pathway. This sequence of events serves to bolster the functional capacities of corneal endothelial cells, including their pump and barrier functions, essential for corneal health and transparency.",2024,Matrix biology : journal of the International Society for Matrix Biology,10.1016/j.matbio.2024.10.001,C4_endothelium,1,Uncertain,,endothelium,Low,"Corrected uncertain: may support biological, optical, animal-model, or mechanical benchmarking background, but not clearly a tissue-engineered material or construct."
PUBMED_0840,39546291,Restoration of Corneal Stiffness in Rabbits Following Withdrawal of Travoprost.,"PURPOSE: To evaluate if the effect of travoprost on corneal material stiffness could be restored after drug withdrawal. METHODS: Seventy-two rabbits were randomly allocated into three groups: medicine (M), medicine withdrawal (MW), and blank (B). Within the M and MW groups, treatment with travoprost was administered to the right eyes (MT and MWT) over a period of 12 weeks. Subsequently, the M group was killed, but the MW group underwent an additional 12-week period for treatment withdrawal. No treatment was given to the contralateral eyes (MC and MWC) in the M and MW groups. A separate blank control (BC) group remained untreated for the entire 24-week duration. In each group, corneas from 18 rabbits were tested mechanically under inflation conditions to estimate their tangent modulus (Et). The corneas of the remaining six rabbits underwent electron microscopy analysis, which focused on fibril diameter and interfibrillar spacing. RESULTS: Central corneal thickness (CCT) of the treated eyes (MT and MWT groups) decreased with 12 weeks of travoprost treatment (P < 0.05). The CCT in the MWT group increased after 12 weeks of withdrawal but was still lower than that in the BC group (P < 0.05). The Et of the MT group was significantly lower than that of the MC group at mean tissue stresses of 2, 4, and 6 kPa (P < 0.05). Conversely, no significant difference in Et values was observed between the MWT, MWC, and BC groups, indicating recovery after treatment cessation. Furthermore, the stromal interfibrillar spacing of the treated MT group was significantly larger (P < 0.05) than that of the control MC group, but no disparity was noted among the MWT, MWC, and BC groups following treatment withdrawal. Additionally, there were no significant differences in the mean diameter of collagen fibrils among all groups (all P > 0.05). CONCLUSIONS: Travoprost treatment appears to soften corneal tissue, decrease tissue thickness, and reduce the density of stromal collagen fibers by increasing the interfibrillar spacing. These changes were partially reversed after treatment cessation. Travoprost could further inhibit corneal growth, so its use in childhood and adolescence should be carefully considered. Additionally, the effect of travoprost in reducing corneal stiffness may lead to underestimations of intraocular pressure (IOP) measurement and hence overestimations in the effect of treatment in lowering IOP.",2024,Investigative ophthalmology & visual science,10.1167/iovs.65.13.35,B3_stroma,1,Uncertain,,stroma,Low,Corrected uncertain: insufficient title/abstract evidence for confident inclusion or exclusion.
PUBMED_0846,39566825,A Core of Keratocan-Negative Cells Survives in Old Corneal Scars.,"Corneal scars originate from keratocyte-derived fibroblasts and myofibroblasts that are ultimately cleared through apoptosis or revert to keratocytes. A mouse model expressing the keratocyte lineage-specific reporter KeraRT/tetO-Cre/mTmG (I-KeramTmG) was used to elucidate cell phenotype dynamics during scar maturation. In this model, tdTomato (red) is expressed in all keratocan-negative cells, while enhanced green fluorescent protein (green) is expressed only by keratocytes. A 1-mm full-thickness keratotomy was generated in adult I-KeramTmG mice. The presence of keratocytes was determined at 3, 6, and 10 months after injury. At 3 and 6 months, few green cells were visualized at the scar borders, while few or no green cells were seen in the central (core) scar. At 10 months, a few green cells and a majority of red cells were observed throughout the scar. Proliferation of stromal cells after injury was studied by 5-ethynyl-2'-deoxyuridine labeling and Ki-67 staining. Both assays showed proliferation only during the first 2 weeks after injury. Second harmonic generation microscopy showed thickened and irregularly arranged collagen fibers in scars, suggesting that neither extracellular matrix organization nor cell phenotype had changed significantly at 10 months after injury. Findings from in vivo experiments suggest that in old corneal scars, a nonkeratocyte phenotype persists in an abnormal matrix with unique characteristics that probably prevent the regression of fibroblasts and myofibroblasts to keratocytes or invasion of surrounding keratocytes.",2025,The American journal of pathology,10.1016/j.ajpath.2024.10.017,D3_full_thickness_multilayer,1,Uncertain,,stroma,Low,"Corrected uncertain: may support biological, optical, animal-model, or mechanical benchmarking background, but not clearly a tissue-engineered material or construct."
PUBMED_0854,39675062,Exosomes derived from adipose mesenchymal stem cells promote corneal injury repair and inhibit the formation of scars by anti-apoptosis.,"In the corneal wound healing process, epithelial cell re-epithelialization and migration are the critical first steps following an injury. As the disease progresses, orderly regeneration of corneal stromal collagen and mild corneal stromal fibrosis are vital for corneal function reconstruction. Exosomes derived from adipose-derived mesenchymal stem cells (ADSCs-Exos) have emerged as a promising therapy due to their anti-oxidant, anti-apoptosis, and tissue repair properties. In this study, we successfully isolated exosomes via differential centrifugation and verified their effective extraction through transmission electron microscopy and nanoparticle tracking analysis. In vitro, ADSCs-Exos increased corneal epithelial cell migration by 20 % and reduced oxidative damage by 50 %. In addition, ADSCs-Exos demonstrated remarkable wound healing properties in corneal tissue. This effect was attributed to their ability to inhibit apoptosis of corneal stroma cells by upregulating Bax and downregulating Bcl2, reducing the Bax/Bcl2 protein expression ratio from 1 to 0.45. This decrease may subsequently inhibit α-SMA expression, thereby preventing corneal scarring. Overall, this research has elucidated the effects and potential targets of ADSCs-Exos in promoting corneal wound repair, offering a novel and promising approach for treating corneal injuries.",2025,"Colloids and surfaces. B, Biointerfaces",10.1016/j.colsurfb.2024.114454,B3_stroma,1,Uncertain,,multiple_layers,Low,"Corrected uncertain: may support biological, optical, animal-model, or mechanical benchmarking background, but not clearly a tissue-engineered material or construct."
PUBMED_0855,39677756,Rebuilding the autoimmune-damaged corneal stroma through topical lubrication.,"Corneal lubrication is the most common treatment for relieving the signs and symptoms of dry eye and is considered to be largely palliative with no regenerative functions. Here we challenge this notion by demonstrating that wetting the desiccated cornea of an aqueous-deficient mouse model with the simplest form of lubrication, a saline-based solution, is sufficient to rescue the severely disrupted collagen-rich architecture of the stroma, the largest corneal compartment that is essential to transparency and vision. At the single cell level we show that stromal keratocytes responsible for maintaining stromal integrity are converted from an inflammatory state into unique reparative cell states by lubrication alone, thus revealing the extensive plasticity of these cells and the regenerative function of lubricating the surface. We further show that the generation of a reparative phenotype is due, in part, to disruption of an IL1β autocrine amplification loop promoting chronic inflammation. Thus, our study uncovers the regenerative potential of topical lubrication in dry eye and represents a paradigm shift in our understanding of its therapeutic impact.",2024,bioRxiv : the preprint server for biology,10.1101/2024.11.29.626078,B3_stroma,1,Uncertain,,stroma,Low,Corrected uncertain: insufficient title/abstract evidence for confident inclusion or exclusion.
PUBMED_0856,39681236,Inhibition of matrix metalloproteases by a chemical cross-linker to halt the corneal degradation in keratoconus.,"The need for better and simpler alternative crosslinking strategies to treat keratoconus (KC) is becoming essential as there is only a single approved way to treat it. Recently, conventional UV-A Riboflavin crosslinking is proven to have some disadvantages such as causing damage to the corneal endothelium and inducing keratocyte apoptosis. A chemical cross-linker (CXL) using carbodiimide chemistry and an octanedioic acid spacer is found effective in stiffening the cornea and has the potential to be developed as an alternative therapy to halt KC progression. In order to investigate the molecular changes induced by the cross-linker, we have analyzed the effect of the cross-linker on the activity of matrix metalloproteases (MMPs) in epithelial and stromal layers of KC corneas and in vitro cellular systems to determine its role in stiffening the KC cornea. At well-optimized concentration, KC corneal buttons were treated with the CXL and the stiffening of the cornea was measured. The collagen fibril assembly in the stroma was analyzed using transmission electron microscopy and the activity of MMPs 2 and 9 were visualized using gelatin zymography. KC corneal fibroblasts in culture and tumor necrosis factor-α (TNF-α) induced human corneal epithelial (HCE) cell line were treated with CXL and secretion of MMPs 1, 2, 3 and 9 were analyzed by enzyme-linked immunosorbent assay (ELISA). We found that the CXL stiffened the KC corneas comparable to the normal corneas, with very less cytotoxicity. The collagen fiber assembly was reorganized in an orderly fashion and fibril density and diameter increased after CXL treatment. The activity of MMPs and cathepsin G in the epithelial and stromal layers of KC tissues decreased post-treatment. Secretion and activity of MMPs from the corneal epithelial and stromal cells after CXL treatment were significantly reduced while the epithelial lysyl oxidase activity increased. The CXL, intended to stop the KC progression, modified the extracellular matrix collagen assembly in the stroma and decreased the secretion of a group of metalloproteases and their activity. We have demonstrated a set of molecular changes effected by the CXL, which might aid in the stiffening of the KC cornea.",2025,Experimental eye research,10.1016/j.exer.2024.110208,B3_stroma,1,Uncertain,,multiple_layers,Low,"Corrected uncertain: may support biological, optical, animal-model, or mechanical benchmarking background, but not clearly a tissue-engineered material or construct."
PUBMED_0861,39727762,The Contribution of the Limbus and Collagen Fibrils to Corneal Biomechanical Properties: Estimation of the Low-Strain In Vivo Elastic Modulus and Tissue Strain.,"We have compared the biomechanical properties of human and porcine corneas using vibrational optical coherence tomography (VOCT). The elastic modulus of the cornea has been previously reported in the literature to vary from about several kPa to more than several GPa based on the results of different techniques. In addition, the formation of corneal cones near the central cornea in keratoconus has been observed in the clinic. Measurements of the resonant frequency and morphology of human and porcine corneas were used to evaluate the role of the limbus in corneal stabilization, the effect of Bowman's layer, and the effect of collagen content on the low-strain corneal biomechanics. The results of these studies indicate that limbus stability plays an important anatomic role in preventing folding, corneal slippage, and cone formation. Machine learning studies of both human and porcine corneas indicate that Bowman's membrane, like that of the collagen fibrils found in the anterior corneal stroma, contributes to the 110-120 Hz resonant frequency peak. Finite element and SOLIDWORKS models of normal and keratoconus corneas suggest that the deformation of the cornea is the highest at the central zone and is higher in keratoconus corneas compared to normal controls. VOCT results suggest that although collagen fibril slippage occurs first at the limbus, cone formation in keratoconus occurs centrally/paracentrally, where stress concentration and deformation due to intraocular forces are the highest. Cone formation occurs at the points of maximum curvature. Results of these studies indicate the elastic modulus of cornea fibrillar collagen dictates the corneal elastic modulus at low strains. These results suggest that tension in the cornea at the limbus results in deformation into the low modulus region of the J-shaped stress-strain curve, resulting in an in vivo strain of less than about 10%. We propose that tension in the cornea provides a baseline force that regulates corneal epithelial regeneration as well as corneal lamellae composition and matrix turnover.",2024,"Biomimetics (Basel, Switzerland)",10.3390/biomimetics9120758,B3_stroma,1,Uncertain,,multiple_layers,Low,"Corrected uncertain: may support biological, optical, animal-model, or mechanical benchmarking background, but not clearly a tissue-engineered material or construct."
PUBMED_0876,39847367,Mechanical Strain of Corneal Epithelium Influences the Expression of Genes Implicated in Keratoconus.,"PURPOSE: Although mechanical injury to the cornea (e.g. chronic eye rubbing) is a known risk factor for keratoconus progression, how it contributes to loss of corneal integrity is not known. Here, we set out to determine how eye rubbing can influence keratoconus progression by exploring the expression of known disease markers in mechanically stressed corneal epithelial cells. METHODS: To explore the effects of mechanical stress on the expression of genes implicated in keratoconus (e.g. WNT10A, COL12A1, and TGFB1), we measured their expression using an in vitro model that simulates eye rubbing by cyclic stretching of an immortalized human corneal epithelial cell line (hTCEpi) for 16 hours. We further examined the influence of WNT10A expression in hTCEpi cells using loss-of-function approaches. RESULTS: Mechanical strain led to a marked reduction in WNT10A mRNA and protein expression, as well as decreased collagen XII mRNA and protein expression, in hTCEpi cells. Reduced expression of WNT10A protein in WNT10A knockdown cells resulted in reduced protein expression of collagens I and XII, and reduced mRNA expression of MMP9 and TGFB1. Conversely, primary keratocytes treated with recombinant WNT10A protein increased TGFB1 mRNA expression. CONCLUSIONS: We provide a molecular explanation for how mechanical strain results in reduced expression of WNT10A in the corneal epithelium, which, in turn, leads to depletion of collagen type I and XII, and TGFβ1 expression. These results provide a molecular link among mechanical strain, WNT10A expression, and the biomechanical failure of the keratoconus cornea.",2025,Investigative ophthalmology & visual science,10.1167/iovs.66.1.52,B3_stroma,1,Uncertain,,multiple_layers,Low,"Corrected uncertain: may support biological, optical, animal-model, or mechanical benchmarking background, but not clearly a tissue-engineered material or construct."
