screening_id,pmid,title,abstract,year,journal,doi,sources,source_count,decision,exclusion_reason,corneal_layer,priority_level,screening_notes
PUBMED_0637,36844364,"A ""T.E.S.T."" hydrogel bioadhesive assisted by corneal cross-linking for in situ sutureless corneal repair.","Corneal transplantation is an effective clinical treatment for corneal diseases, which, however, is limited by donor corneas. It is of great clinical value to develop bioadhesive corneal patches with functions of ""Transparency"" and ""Epithelium & Stroma generation"", as well as ""Suturelessness"" and ""Toughness"". To simultaneously meet the ""T.E.S.T."" requirements, a light-curable hydrogel is designed based on methacryloylated gelatin (GelMA), Pluronic F127 diacrylate (F127DA) & Aldehyded Pluronic F127 (AF127) co-assembled bi-functional micelles and collagen type I (COL I), combined with clinically applied corneal cross-linking (CXL) technology for repairing damaged cornea. The patch formed after 5 min of ultraviolet irradiation possesses transparent, highly tough, and strongly bio-adhesive performance. Multiple cross-linking makes the patch withstand deformation near 600% and exhibit a burst pressure larger than 400 mmHg, significantly higher than normal intraocular pressure (10-21 mmHg). Besides, the slower degradation than GelMA-F127DA&AF127 hydrogel without COL I makes hydrogel patch stable on stromal beds in vivo, supporting the regrowth of corneal epithelium and stroma. The hydrogel patch can replace deep corneal stromal defects and well bio-integrate into the corneal tissue in rabbit models within 4 weeks, showing great potential in surgeries for keratoconus and other corneal diseases by combining with CXL.",2023,Bioactive materials,10.1016/j.bioactmat.2023.02.006,A3_epithelium_limbus;B3_stroma,2,Include,,multiple_layers,High,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_0646,36989713,Successful restoration of corneal surface integrity with a tissue-engineered allogeneic implant in severe keratitis patients.,"OBJECTIVES: Corneal diseases are among the main causes of blindness, with approximately 4.6 and 23 million patients worldwide suffering from bilateral and unilateral corneal blindness, respectively. The standard treatment for severe corneal diseases is corneal transplantation. However, relevant disadvantages, particularly in high-risk conditions, have focused the attention on the search for alternatives. METHODS: We report interim findings of a phase I-II clinical study evaluating the safety and preliminary efficacy of a tissue-engineered corneal substitute composed of a nanostructured fibrin-agarose biocompatible scaffold combined with allogeneic corneal epithelial and stromal cells (NANOULCOR). 5 subjects (5 eyes) suffering from trophic corneal ulcers refractory to conventional treatments, who combined stromal degradation or fibrosis and limbal stem cell deficiency, were included and treated with this allogeneic anterior corneal substitute. RESULTS: The implant completely covered the corneal surface, and ocular surface inflammation decreased following surgery. Only four adverse reactions were registered, and none of them were severe. No detachment, ulcer relapse nor surgical re-interventions were registered after 2 years of follow-up. No signs of graft rejection, local infection or corneal neovascularization were observed either. Efficacy was measured as a significant postoperative improvement in terms of the eye complication grading scales. Anterior segment optical coherence tomography images revealed a more homogeneous and stable ocular surface, with complete scaffold degradation occurring within 3-12 weeks after surgery. CONCLUSIONS: Our findings suggest that the surgical application of this allogeneic anterior human corneal substitute is feasible and safe, showing partial efficacy in the restoration of the corneal surface.",2023,Biomedicine & pharmacotherapy = Biomedecine & pharmacotherapie,10.1016/j.biopha.2023.114612,A3_epithelium_limbus;B3_stroma,2,Include,,multiple_layers,High,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_0648,37019117,Digital light processing-bioprinted poly-NAGA-GelMA-based hydrogel lenticule for precise refractive errors correction.,"Refractive disorder is the most prevalent cause of visual impairment worldwide. While treatment of refractive errors can bring improvement to quality of life and socio-economic benefits, there is a need for individualization, precision, convenience, and safety with the chosen method. Herein, we propose using pre-designed refractive lenticules based on poly-NAGA-GelMA (PNG) bio-inks photo-initiated by digital light processing (DLP)-bioprinting for correcting refractive errors. DLP-bioprinting allows PNG lenticules to have individualized physical dimensions with precision achievable to 10µm (μm). Material characteristics of PNG lenticules in tests included optical and biomechanical stability, biomimetical swelling and hydrophilic capability, nutritional and visual functionality, supporting its suitability as stromal implants. Cytocompatibility distinguished by morphology and function of corneal epithelial, stromal, and endothelial cells on PNG lenticules suggested firm adhesion, over 90% viability, phenotypic maintenance instead of excessive keratocyte-myofibroblast transformation.In-vitroimmune response analyzed by illumina RNA sequencing in human peripheral blood mononuclear cells indicated that PNG lenticules activated type-2 immunity, facilitating tissue regeneration and suppressing inflammation.In-vivoperformance assessed using intrastromal keratoplasty models in New Zealand white rabbits illustrated that implantation of PNG lenticules maintained stable optical pathway, induced controlled stromal bio-integration and regeneration, avoided complications such as stromal melt, interface scarring, etc, but exerted no adverse effects on the host. Postoperative follow-up examination on intraocular pressure, corneal sensitivity, and tear production remained unaffected by surgery up to 1-month post-implantation of PNG lenticules. DLP-bioprinted PNG lenticule is a bio-safe and functionally effective stromal implants with customizable physical dimensions, providing potential therapeutic strategies in correction of refractive errors.",2023,Biofabrication,10.1088/1758-5090/accaab,A3_epithelium_limbus;B3_stroma;D3_full_thickness_multilayer,3,Include,,multiple_layers,High,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_0688,37456580,"A suture-free, shape self-adaptive and bioactive PEG-Lysozyme implant for Corneal stroma defect repair and rapid vision restoration.","Corneal transplantation is a prevailing treatment to repair injured cornea and restore vision but faces the limitation of donor tissue shortage clinically. In addition, suturing-needed transplantation potentially causes postoperative complications. Herein, we design a PEG-Lysozyme injective hydrogel as a suture-free, shape self-adaptive, bioactive implant for corneal stroma defect repair. This implant experiences a sol-gel phase transition via an in situ amidation reaction between 4-arm-PEG-NHS and lysozyme. The physicochemical properties of PEG-Lysozyme can be tuned by the components ratio, which confers the implant mimetic corneal modulus and provides tissue adhesion to endure increased intraocular pressure. In vitro tests prove that the implant is beneficial to Human corneal epithelial cells growth and migration due to the bioactivity of lysozyme. Rabbit lamellar keratoplasty experiment demonstrates that the hydrogel can be filled into defect to form a shape-adaptive implant adhered to native stroma. The implant promotes epithelialization and stroma integrity, recovering the topology of injured cornea to normal. A newly established animal forging behavior test prove a rapid visual restoration of rabbits when use implant in a suture free manner. In general, this work provides a promising preclinical practice by applicating a self-curing, shape self-adaptive and bioactive PEG-Lysozyme implant for suture-free stroma repair.",2023,Bioactive materials,10.1016/j.bioactmat.2023.05.008,A3_epithelium_limbus;B3_stroma,2,Include,,multiple_layers,High,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_0700,37555081,3D bioprinting of corneal decellularized extracellular matrix: GelMA composite hydrogel for corneal stroma engineering.,"Millions of individuals across the world suffer from corneal stromal diseases that impair vision. Fortunately, three-dimensional (3D) bioprinting technology which has revolutionized the field of regenerative tissue engineering makes it feasible to create personalized corneas. In this study, an artificial cornea with a high degree of precision, smoothness, and programmable curvature was prepared by using digital light processing (DLP) 3D bioprinting in one piece with no support structure, and the construct was then confirmed by optical coherence tomography (OCT). On the basis of this approach, we developed a novel corneal decellularized extracellular matrix/gelatin methacryloyl (CECM-GelMA) bioink that can produce complex microenvironments with highly tunable mechanical properties while retaining high optical transmittance. Furthermore, the composite hydrogel was loaded with human corneal fibroblasts (hCFs), and in vitro experiments showed that the hydrogel maintained high cell viability and expressed core proteins. In vivo tests revealed that the hydrogel might promote epithelial regeneration, keep the matrix aligned, and restore clarity. This demonstrates how crucial a role CECM plays in establishing a favorable environment that encourages the transformation of cell function. Therefore, artificial corneas that can be rapidly customized have a huge potential in the development of in vitro corneal matrix analogs.",2023,International journal of bioprinting,10.18063/ijb.774,A3_epithelium_limbus;B3_stroma;D3_full_thickness_multilayer,3,Include,,multiple_layers,High,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_0702,37594449,Application of Noggin-Coated Electrospun Scaffold in Corneal Wound Healing.,"PURPOSE: The objective of this study is to develop and characterize electrospun corneal bandage infused with Noggin protein and evaluate its therapeutic potential in the treatment of superficial nonhealing corneal ulceration. METHODS: Electrospun nanofibrous scaffolds were created with different blend ratios of polycaprolactone and gelatin and coated with different concentrations of Noggin protein. Morphologic, mechanical, degradation, and surface chemistry of the developed scaffold was assessed. Biocompatibility of the developed scaffold with corneal epithelial cells was evaluated by looking at cell viability, proliferation, and immunostaining. In vitro wound healing in the presence of Noggin-coated scaffold was evaluated by measuring wound closure rate after scratch. RESULTS: Uniform nanofibrous scaffolds coated with Noggin were constructed through optimization of electrospinning parameters and demonstrated mechanical properties better than or similar to commercially available contact lenses used in corneal wound healing. In the presence of Noggin-coated scaffold, corneal epithelial cells showed higher proliferation and wound-healing rate. CONCLUSIONS: This Noggin-coated electrospun scaffold represents a step toward, expanding treatment options for patients with indolent corneal ulcers. TRANSLATIONAL RELEVANCE: In this study, the feasibility of Noggin-coated electrospun scaffold as a therapeutic for indolent corneal ulcer was evaluated. This study also provides a better perspective for understanding electrospun scaffolds as a tunable platform to infuse topical therapeutics and use as a corneal bandage.",2023,Translational vision science & technology,10.1167/tvst.12.8.15,A3_epithelium_limbus;D3_full_thickness_multilayer,2,Include,,epithelium_limbus,High,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_0708,37721301,Chitosan-based thermosensitive hydrogel with long-term release of murine nerve growth factor for neurotrophic keratopathy.,"Neurotrophic keratopathy is a persistent defect of the corneal epithelium, with or without stromal ulceration, due to corneal nerve deficiency caused by a variety of etiologies. The treatment options for neurotrophic keratopathy are limited. In this study, an ophthalmic solution was constructed from a chitosan-based thermosensitive hydrogel with long-term release of murine nerve growth factor (CTH-mNGF). Its effectiveness was evaluated in corneal denervation (CD) mice and patients with neurotrophic keratopathy. In the preclinical setting, CTH-mNGF was assessed in a murine corneal denervation model. CTH-mNGF was transparent, thermosensitive, and ensured sustained release of mNGF for over 20 hours on the ocular surface, maintaining the local mNGF concentration around 1300 pg/mL in vivo. Corneal denervation mice treated with CTH-mNGF for 10 days showed a significant increase in corneal nerve area and total corneal nerve length compared with non-treated and CTH treated mice. A subsequent clinical trial of CTH-mNGF was conducted in patients with stage 2 or 3 neurotrophic keratopathy. Patients received topical CTH-mNGF twice daily for 8 weeks. Fluorescein sodium images, Schirmer's test, intraocular pressure, Cochet-Bonnet corneal perception test, and best corrected visual acuity were evaluated. In total, six patients (total of seven eyes) diagnosed with neurotrophic keratopathy were enrolled. After 8 weeks of CTH-mNGF treatment, all participants showed a decreased area of corneal epithelial defect, as stained by fluorescence. Overall, six out of seven eyes had fluorescence staining scores < 5. Moreover, best corrected visual acuity, intraocular pressure, Schirmer's test and Cochet-Bonnet corneal perception test results showed no significant improvement. An increase in corneal nerve density was observed by in vivo confocal microscopy after 8 weeks of CTH-mNGF treatment in three out of seven eyes. This study demonstrates that CTH-mNGF is transparent, thermosensitive, and has sustained-release properties. Its effectiveness in healing corneal epithelial defects in all eyes with neurotrophic keratopathy suggests CTH-mNGF has promising application prospects in the treatment of neurotrophic keratopathy, being convenient and cost effective.",2024,Neural regeneration research,10.4103/1673-5374.380908,A3_epithelium_limbus;B3_stroma,2,Include,,multiple_layers,High,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_0748,38413368,Application of multi-layer porcine small intestinal submucosa for the reconstruction of deep corneal defects in cats.,"OBJECTIVE: This study documented the application of porcine small intestinal submucosa (SIS) as a stand-alone scaffold for treating deep corneal defects in cats. METHODS: Medical records of 20 cats with deep stromal ulcers, perforations, or corneal sequestra that underwent surgical treatment with SIS grafts between 2021 and 2022 were retrospectively reviewed. Data on re-epithelialization time, corneal transparency score, and complications were collected to analyze the reconstruction of deep corneal defects after SIS biomaterial implantation. RESULTS: All cats were unilaterally affected. The corneal defects varied in size, with a median diameter of 8.3 mm (range: 3-15 mm). Re-epithelialization of the SIS graft was completed 16-32 days after surgery (median, 22.3 days). No, mild, or moderate corneal transparency was detected in 90% of the cases. Complications were observed in eight cases (40%), including aqueous leakage (10%), partial SIS malacia (25%), and persistent bullous keratopathy (5%). The follow-up period ranged 90-725 days, with a median duration of 255 days. The SIS graft was successfully applied as a single scaffold in 17 of 20 cases (85%). CONCLUSION: The results of this study suggest that the application of commercial SIS is an effective surgical technique for managing deep corneal defects in cats.",2025,Veterinary ophthalmology,10.1111/vop.13196,B3_stroma;D3_full_thickness_multilayer,2,Include,,multiple_layers,High,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_0754,38454966,3D printing sequentially strengthening high-strength natural polymer hydrogel bilayer scaffold for cornea regeneration.,"3D printing of high-strength natural polymer biodegradable hydrogel scaffolds simultaneously resembling the biomechanics of corneal tissue and facilitating tissue regeneration remains a huge challenge due to the inherent brittleness of natural polymer hydrogels and the demanding requirements of printing. Herein, concentrated aqueous solutions of gelatin and carbohydrazide-modified alginate (Gel/Alg-CDH) are blended to form a natural polymer hydrogel ink, where the hydrazides in Alg-CDH are found to form strong hydrogen bonds with the gelatin. The hydrogen-bonding-strengthened Gel/Alg-CDH hydrogel demonstrates an appropriate thickened viscosity and shear thinning for extrusion printing. The strong hydrogen bonds contribute to remarkably increased mechanical properties of Gel/Alg-CDH hydrogel with a maximum elongation of over 400%. In addition, sequentially Ca(2+)-physical crosslinking and then moderately chemical crosslinking significantly enhance the mechanical properties of Gel/Alg-CDH hydrogels that ultimately exhibit an intriguing J-shaped stress-strain curve (tensile strength of 1.068 MPa and the toughness of 677.6 kJ/m(2)). The dually crosslinked Gel-Alg-CDH-Ca(2+)-EDC hydrogels demonstrate a high transparency, physiological swelling stability and rapid enzymatic degradability, as well as suturability. The growth factor and drug-loaded biomimetic bilayer hydrogel scaffold are customized via a multi-nozzle printing system. This bioactive bilayer hydrogel scaffold considerably promotes regeneration of corneal epithelium and stroma and inhibits cornea scarring in rabbit cornea keratoplasty.",2024,Regenerative biomaterials,10.1093/rb/rbae012,A3_epithelium_limbus;B3_stroma;D3_full_thickness_multilayer,3,Include,,multiple_layers,High,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_0774,38750781,Cell spray printing combined with Lycium barbarum glycopeptide promotes repair of corneal epithelial injury.,"The corneal epithelium, located as the outermost layer of the cornea, is inherently susceptible to injuries that may lead to corneal opacities and compromise visual acuity. Rapid restoration of corneal epithelial injury is crucial for maintaining the transparency and integrity of the cornea. Cell spray treatment emerges as an innovative and effective approach in the field of regenerative medicine. In our study, a cell spray printing platform was established, and the optimal printing parameters were determined to be a printing air pressure of 5 PSI (34.47 kPa) and a liquid flow rate of 30 ml/h. Under these conditions, the viability and phenotype of spray-printed corneal epithelial cells were preserved. Moreover, Lycium barbarum glycopeptide (LBGP), a glycoprotein purified from wolfberry, enhanced proliferation while simultaneously inhibiting apoptosis of the spray-printed corneal epithelial cells. We found that the combination of cell spray printing and LBGP facilitated the rapid construction of multilayered cell sheets on flat and curved collagen membranes in vitro. Furthermore, the combined cell spray printing and LBGP accelerated the recovery of the rat corneal epithelium in the mechanical injury model. Our findings offer a therapeutic avenue for addressing corneal epithelial injuries and regeneration.",2024,Experimental eye research,10.1016/j.exer.2024.109928,A3_epithelium_limbus;D3_full_thickness_multilayer,2,Include,,epithelium_limbus,High,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_0814,39197237,Corneal stromal structure replicating humanized hydrogel patch for sutureless repair of deep anterior-corneal defect.,"A critical shortage of donor corneas exists worldwide. Hydrogel patches with a biological architecture and functions that simulate those of native corneas have garnered considerable attention. This study introduces a stromal structure replicating corneal patch (SRCP) composed of a decellularized cornea-templated nanotubular skeleton, recombinant human collagen, and methacrylated gelatin, exhibiting a similar ultrastructure and transmittance (above 80 %) to natural cornea. The SRCP is superior to the conventional recombinant human collagen patch in terms of biomechanical properties and resistance to enzymatic degradation. Additionally, SRCP promotes corneal epithelial and stromal cell migration while preventing the trans-differentiation of stromal cells into myofibroblasts. When applied to an ocular surface (37 °C), SRCP releases methacrylated gelatin, which robustly binds SRCP to the corneal stroma after activation by 405 nm light. Compared to gelatin-based photocurable hydrogel, the SRCP better supports the restoration of normal corneal curvature and withstands deformation under an elevated intraocular pressure (100 mmHg). In an in vivo deep anterior-corneal defect model, SRCP facilitated epithelial healing and vision recovery within 2 weeks, maintained graft structural stability, and inhibited stromal scarring at 4 weeks post-operation. The ideal performance of the SRCP makes it a promising humanized corneal equivalent for sutureless clinical applications.",2025,Biomaterials,10.1016/j.biomaterials.2024.122754,A3_epithelium_limbus;B3_stroma,2,Include,,multiple_layers,High,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_0818,39218556,Triple-crosslinked double-network alginate/dextran/dendrimer hydrogel with tunable mechanical and adhesive properties: A potential candidate for sutureless keratoplasty.,"An ideal adhesive hydrogel must possess high adhesion to the native tissue, biocompatibility, eligible biodegradability, and good mechanical compliance with the substrate tissues. We constructed an interpenetrating double-network hydrogel containing polysaccharides (alginate and dextran) and nanosized spherical dendrimer by both physical and chemical crosslinking, thus endowing the hydrogel with a broad range of mechanical properties, adhesive properties, and biological functions. The double-network hydrogel has moderate pore sizes and swelling properties. The chelation of calcium ions significantly enhances the tensile and compressive properties. The incorporation of dendrimer improves both the mechanical and adhesive properties. This multicomponent interpenetrating network hydrogel has excellent biocompatibility, tunable mechanical and adhesive properties, and satisfied multi-functions to meet the complex requirements of wound healing and tissue engineering. The hydrogel exhibits promising corneal adhesion capabilities in vitro, potentially supplanting the need for sutures in corneal stromal surgery and mitigating the risks associated with donor corneal damage and graft rejection during corneal transplantation. This novel polysaccharide and dendrimer hydrogel also shows good results in sutureless keratoplasty, with high efficiency and reliability. Based on the clinical requirements for tissue bonding and wound closure, the hydrogel provides insight into solving the mechanical properties and adhesive strength of tissue adhesives.",2024,Carbohydrate polymers,10.1016/j.carbpol.2024.122538,B3_stroma;D3_full_thickness_multilayer,2,Include,,stroma,High,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_0821,39328788,"Preparation, physico-biochemical characterization, and proteomic analysis of highly transparent corneal extracellular matrices for lamellar keratoplasty and tissue-engineered cornea construction.","Corneal opacity and deformation, which often require corneal transplantation for treatment, are among the leading causes of monocular blindness. To restore corneal clarity and integrity, there is a need for an artificial stroma that not only matches the transparency of donated human cornea but also effectively integrates to the corneal tissue. In this study, a transparent decellularized cornea was successfully developed using the high hydrostatic pressure method with processing conditions optimized for corneal decellularization. Biochemical analyses demonstrated the effective removal of cellular components from the transparent decellularized corneas, while preserving collagen and glycosaminoglycans. Proteome analysis also revealed that core matrisome and matrisome-associated proteins remained following decellularization, similar to the composition observed in untreated corneas. The light transmittance of the transparent decellularized corneas was 86.4 ± 1.5 % in the visible region, comparable to that of donated human corneas. No complications, such as angiogenesis, were observed following interlamellar corneal transplantation in rabbits. The grafts were almost imperceptible immediately following surgery and achieved complete transparency within a few days, becoming indistinguishable even under a microscope. The transparent decellularized cornea presented here has promising potential as a material for application in lamellar keratoplasty.",2024,Materials today. Bio,10.1016/j.mtbio.2024.101241,B3_stroma;D3_full_thickness_multilayer,2,Include,,stroma,High,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_0828,39386574,In Situ UNIversal Orthogonal Network (UNION) Bioink Deposition for Direct Delivery of Corneal Stromal Stem Cells to Corneal Wounds.,"The scarcity of human donor corneal graft tissue worldwide available for corneal transplantation necessitates the development of alternative therapeutic strategies for treating patients with corneal blindness. Corneal stromal stem cells (CSSCs) have the potential to address this global shortage by allowing a single donor cornea to treat multiple patients. To directly deliver CSSCs to corneal defects within an engineered biomatrix, we developed a UNIversal Orthogonal Network (UNION) collagen bioink that crosslinks in situ with a bioorthogonal, covalent chemistry. This cell-gel therapy is optically transparent, stable against contraction forces exerted by CSSCs, and permissive to the efficient growth of corneal epithelial cells. Furthermore, CSSCs remain viable within the UNION collagen gel precursor solution under standard storage and transportation conditions. This approach promoted corneal transparency and re-epithelialization in a rabbit anterior lamellar keratoplasty model, indicating that the UNION collagen bioink serves effectively as an in situ -forming, suture-free therapy for delivering CSSCs to corneal wounds. TEASER. Corneal stem cells are delivered within chemically crosslinked collagen as a transparent, regenerative biomaterial therapy.",2024,bioRxiv : the preprint server for biology,10.1101/2024.09.19.613997,A3_epithelium_limbus;B3_stroma,2,Include,,multiple_layers,High,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_0844,39558795,Natural Extracellular Matrix Scaffold-Based Hydrogel Corneal Patch with Temperature and Light-Responsiveness for Penetrating Keratoplasty and Sutureless Stromal Defect Repair.,"Corneal transplantation remains the gold standard for treating corneal blindness; however, it is hampered globally by donor shortages and the complexity of suture-dependent procedures. Tissue-engineered corneas have demonstrated potential as corneal equivalents. Nevertheless, the development of adhesive corneal patches and full-thickness corneal substitutes remains challenging. In this study, a multifunctional hydrogel corneal patch (MHCP) is constructed by integrating a dual-crosslinked hybrid hydrogel with temperature and light responsiveness with a natural extracellular matrix scaffold. When applied to the ocular surface, MHCP spontaneously releases adhesives at body temperature and forms a stable adhesion with the recipient cornea through photocuring. In addition to its inherent mechanical, optical, and ultrastructural characteristics, which are similar to those of the natural stroma, MHCP demonstrates excellent suture resistance, anti-swelling, and anti-degradation properties after curing. MHCP promotes the proliferation and migration of corneal epithelial cells in vitro and maintains the phenotype of corneal stromal cells. In vivo, MHCP maintains graft hydration and restores corneal structural integrity and transparency during penetrating keratoplasty of various sizes and sutureless lamellar keratoplasty. Collectively, given the advantages of native stroma-like characteristics, operation-facilitating multiple functions, and convenient preparation, MHCP is a promising corneal substitute for clinical applications.",2025,Advanced healthcare materials,10.1002/adhm.202402567,A3_epithelium_limbus;B3_stroma;D3_full_thickness_multilayer,3,Include,,multiple_layers,High,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_0850,39643222,"3D printing of stiff, tough, and ROS-scavenging nanocomposite hydrogel scaffold for in situ corneal repair.","Despite significant advancements in hydrogels in recent years, their application in corneal repair remains limited by several challenges, including unfitted curvatures, inferior mechanical properties, and insufficient reactive oxygen species (ROS)-scavenging activities. To address these issues, this study introduces a 3D-printed corneal scaffold with nanocomposite hydrogel consisting of gelatin methacrylate (GelMA), poly (ethylene glycol) diacrylate (PEGDA), Laponite, and dopamine. GelMA and PEGDA act as matrix materials with photo-crosslinking abilities. As a two-dimensional nanoclay, Laponite enhances the rheological properties of the hydrogel, making it suitable for 3D printing. Dopamine self-polymerizes into polydopamine (PDA), providing the hydrogel with ROS-scavenging activity. The incorporation of Laponite and the synergistic effect of PDA endow the hydrogel with good mechanical properties. In vitro investigations demonstrated the cytocompatibility of GelMA-PEGDA-Laponite-dopamine (GPLD) hydrogel and its ROS-scavenging activity. Furthermore, in vivo experiments using a rabbit model of lamellar keratoplasty showed accelerated corneal re-epithelialization and complete stromal repair after the implantation of the 3D-printed scaffold. Overall, due to its high bioactivity and simple preparation, the 3D-printed scaffold using GPLD hydrogel offers an alternative for corneal repair with potential for clinical translation. STATEMENT OF SIGNIFICANCE: The clinical application of hydrogel corneal scaffolds has been constrained by their inadequate mechanical properties and the complex microenvironment created by elevated levels of ROS post-transplantation. In this study, we developed a kind of nanocomposite hydrogel by integrating Laponite and dopamine into GelMA and PEGDA. This advanced hydrogel was utilized to 3D print a corneal scaffold with high mechanical strength and ROS-scavenging abilities. When applied to a rabbit model of lamellar keratoplasty, the 3D-printed scaffold enabled complete re-epithelialization of the cornea within one week. Three months after surgery, the corneal stroma was fully repaired, and regeneration of corneal nerve fibers was also observed. This 3D-printed scaffold demonstrated exceptional efficacy in repairing corneal defects with potential for clinical translation.",2025,Acta biomaterialia,10.1016/j.actbio.2024.12.005,B3_stroma;D3_full_thickness_multilayer,2,Include,,multiple_layers,High,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_0860,39693435,Biologically inspired bioactive hydrogels for scarless corneal repair.,"Corneal injury-induced fibrosis occurs because of corneal epithelial basement membrane (EBM) injury and defective regeneration. Corneal fibrosis inhibition and transparency restoration depend on reestablished EBM, where the collagen network provides structural stability and heparan sulfate binds corneal epithelium-derived cytokines to regulate homeostasis. Inspired by this, bioactive hydrogels (Hep@Gel) composed of collagen-derived gelatins and highly anionic heparin were constructed for scarless corneal repair. Hep@Gel resembled the barrier function of the EBM regarding surface-confined binding, long-time sequestration, and progressive degradation of IL-1, TGF-β, and PDGF-BB, which robustly inhibited the apoptosis and myofibroblast transition of keratocytes. Animal models of rabbits and nonhuman primates confirmed that Hep@Gel effectively limited the influx of inflammatory and fibrotic cytokines from the epithelium into the stroma to down-regulate the wound healing cascade, contributing to better vision quality with 73% reduced fibrosis. Hep@Gel offers a solution for preventing corneal injury-induced scarring and substituting for lamellar keratoplasty to remove scarring.",2024,Science advances,10.1126/sciadv.adt1643,A3_epithelium_limbus;B3_stroma;D3_full_thickness_multilayer,3,Include,,multiple_layers,High,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
